	title	content
168	Gubernur Viktor Laiskodat Ancam Patahkan Kaki Pelaku Trafficking - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Gubernur Nusa Tenggara Timur (NTT) Viktor Laiskodat mengancam akan mematahkan kaki para pelaku perdagangan orang atau human trafficking, karena masalah ini sudah sangat meresahkan.Baca juga: Kepolisian Ungkap Tujuh Jejaring Perdagangan Manusia NTT  ""Saya minta aparat keamanan untuk patahkan kaki para pelaku perdagangan orang, dan berikan ke Gubernur. Nanti Gubernur yang kasih uang,"" kata Viktor Laiskodat saat pidato perdana di Gedung DPRD NTT, Senin, 10 September 2018.Viktor menegaskan mulai saat ini pihaknya telah mengeluarkan kebijakan untuk moratorium TKI asal NTT. Karena perdagangan manusia adalah modus baru perbudakan di NTT. Dia menyebutkan moratorium ini wajib dilakukan, karena setiap tahun angka kematian TKI yang dikirim pulang terus mengalami peningkatan. Pada 2017 terdapat 62 TKI yang dikirim pulang dalam keadaan meninggal dan 2018 sudah 72 jenasah yang dipulangkan dari luar negeri. ""Saya menduga masih banyak TKI asal NTT yang meninggal, namun tidak dikirim pulang,"" katanya.Baca juga: 7 Terdakwa Human Trafficking di NTT Divonis 3-5 Tahun PenjaraMasalah ini, kata Viktor Laiskodat, bukan masalah angka, tapi sesuatu yang serius. Karena itu, mafia trafficking harus diberantas hingga akar-akarnya.Viktor Laiskodat mengatakan para calon TKI yang ada di desa-desa akan diberdayakan dan diberikan modal usaha untuk berwira usaha. ""Mereka akan diberdayakan dan diberi modal kerja untuk berwira usaha,"" katanya"
169	Jokowi Jadi Presiden Pertama yang Disambut di Istana Changdeok - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Presiden Joko Widodo atau Jokowi menjadi kepala negara pertama yang disambut di Istana Changdeok oleh Presiden Korea Selatan Moon Jae-in.Baca juga: Presiden Jokowi Sebut Korea Selatan Sahabat Lama Indonesia“Ini pertama kali, Presiden Korea Selatan menyambut tamunya di Istana Changdeok. Hal ini juga menunjukkan bahwa kami sangat menghormati Presiden Jokowi,” kata Duta Besar Korea Selatan untuk Indonesia Kim Chang-beom dalam siaran tertulisnya, Senin, 10 September 2018.Upacara kenegaraan penyambutan kepala negara biasanya dilakukan di Istana Kepresidenan Blue House. Menteri Luar Negeri Retno Marsudi menyampaikan bahwa Pemerintah Korea Selatan juga mempersiapkan secara khusus upacara kenegaraan untuk Presiden Jokowi. “Mereka berlatih sampai 10 kali, karena ingin menampilkan yang terbaik,” kata Retno.Dalam siaran tertulis Deputi Bidang Protokol, Pers, dan Media Sekretariat Presiden Bey Machmudin, Jokowi dan Ibu Negara Iriana Joko Widodo tiba sekitar pukul 10.50 waktu setempat. Kedatangan keduanya disambut Presiden Korea Selatan Moon Jae-in.""Tampak juga anak-anak Indonesia dan Korea menyambut kedatangan kedua Kepala Negara dengan mengibarkan bendera Indonesia dan Korea Selatan,"" kata Bey dalam siaran tertulisnya, Senin, 10 September 2018.Rangkaian penyambutan dilanjutkan dengan upacara penyambutan kenegaraan yang diawali dengan pengumandangan lagu kebangsaan Indonesia Raya diikuti lagu nasional Korea Selatan. Kedua Kepala Negara beserta Ibu Negara kemudian melakukan inspeksi pasukan kehormatan.Jokowi dan Iriana kemudian disuguhi pertunjukan tarian Selamat Datang Hyang-ak-jeong-jae yang dilanjutkan dengan perkenalan delegasi resmi masing-masing. Setelah itu, kedua Kepala Negara beserta Ibu Negara berfoto bersama delegasi kedua negara.Baca juga: Jokowi: Perusahaan Korea di RI Pekerjakan 900 Ribu OrangSetelah rangkaian upacara penyambutan kenegaraan selesai, Jokowi kemudian berangkat menuju Secret Garden Area dengan menggunakan golf cart. Di sana, Jokowi mengunjungi salah satu bangunan UNESCO World Heritage.Presiden Moon Jae-in dan Ibu Negara Kim Jung-sook juga mengundang Jokowi dan Iriana ke tempat minum teh di Secret Garden Area untuk memulai friendship talk. Selama 30 menit, keempatnya mengobrol ringan sambil minum teh.Selanjutnya, Jokowi berangkat menuju Memorial Tower, National Cemetery. Selain mengheningkan cipta, Presiden meletakkan karangan bunga untuk mengenang jasa para pahlawan yang gugur."
170	Kader Demokrat Boleh Dukung Jokowi, Ma'ruf Amin: Alhamdulillah - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Calon Wakil Presiden 2019, Ma'ruf Amin mengapresiasi sikap Partai Demokrat yang memberikan dispensasi kepada kadernya untuk bisa mendukung Calon Presiden inkumben Joko Widodo atau Jokowi dalam Pemilihan Presiden atau Pilpres 2019. Dia mengatakan bersyukur atas keputan Partai Demokrat bisa memberikan keleluasaan kader memilih Jokowi - Ma'ruf.Baca: Mahathir Mohamad Doakan Jokowi - Ma'ruf Amin Menang Pilpres 2019""Alhamdulliah, bagi kami itu luar biasa. Saya kira itu sikap yang luar biasa memberikan keleluasaan kepada kadernya untuk memilih calon presiden mana saja,"" kata Ma'ruf ditemui usai menghadiri resepsi pernikahan anak Ketua Dewan Perwakilan Rakyat, Bambang Soesatyo di Jakarta Convention Center, Senayan, Jakarta Selatan, Senin, 10 September 2018.Sebelumnya, Partai Demokrat sedang menimbang kebijakan khusus berupa pemberian dispensasi bagi kadernya di empat provinsi untuk  mendukung Jokowi. Mereka tak diwajibkan menyuarakan dukungan pada Prabowo Subianto-Sandiaga Uno. Padahal Partai Demokrat berada di gerbong koalisi Prabowo - Sandiaga.""Memang ada daerah yang bisa mendapat dispensasi khusus, karena kami juga tidak ingin (suara) partai ini jeblok di sana,” kata Ketua Divisi Advokasi dan Bantuan Hukum Dewan Pimpinan Pusat Partai Demokrat Ferdinand Hutahaean di Jalan Mega Kuningan Timur VII, Jakarta Selatan, Ahad, 9 September 2018. “Memang kami lihat opini dan animo masyarakat di sana untuk mendukung Pak Jokowi tinggi.""Baca juga: Tiga Pemilik Media Massa di Barisan Pendukung Jokowi Menurut Ferdinand, Partai Demokrat yang jeblok pada Pemilu 2014 tak ingin kian terpuruk pada pemilu 2019. Karena itu, calon legislatornya tak diharuskan mendukung hanya ke satu pasangan calon presiden-wakil presiden dalam mendulang suara. Makanya Demokrat mempertingkan kader di daerah bisa memilih Jokowi - Ma'ruf Amin. ""Kami juga harus berpikir menyelamatkan partai kami,"" kata mantan relawan Barisan Relawan Jokowi Presiden ini."
171	Kader Demokrat ke Jokowi, Gerindra: di Sana Juga Ada yang ke Sini - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Sekretaris Jenderal Partai Gerindra Ahmad Muzani mengatakan perbedaan pendapat dan sikap bahkan di internal partai merupakan hal yang lazim di setiap pesta demokrasi. Pernyataan Ahmad Muzani ini merespon kabar Partai Demokrat yang akan memberikan dispensasi kepada beberapa kader di daerah untuk mendukung Calon Presiden Inkumben Joko Widodo atau Jokowi - Ma'ruf Amin. Baca: Satu Lagi, Kader Demokrat Ini Dipastikan Dukung Jokowi""Setiap pemilihan bupati, wali kota, gubernur, tidak ada satu partai pun yang solid mendukung calon yang telah direkomendasi partai,"" kata Muzani di Jalan Daksa I Nomor 10, Kebayoran Baru, Jakarta Selatan, Senin, 10 September 2018.Muzani menuturkan perbedaan pendapat dan sikap semacam ini selalu terjadi termasuk di pemilihan presiden yang lalu. ""Emangnya sebelah sana enggak ada yang mau kemari, eh banyak,"" kata Muzani sembari bergegas masuk mobil dan meninggalkan lokasi.Sebelumnya, Ketua Divisi Advokasi dan Bantuan Hukum Dewan Pimpinan Pusat Partai Demokrat Ferdinand Hutahaean mengatakan, Demokrat mempertimbangkan memberi rekomendasi kepada kader di sejumlah daerah untuk mendukung Calon Presiden inkumben Joko Widodo atau Jokowi - Ma'ruf Amin. Mereka kemungkinan tak akan diwajibkan mendukung Prabowo Subianto dan Sandiaga Uno yang diusung Demokrat.Menurut Ferdinand, pertimbangan itu muncul lantaran tingginya animo kader dan masyarakat untuk mendukung Jokowi. Salah satu daerah yang dipertimbangkan ialah Papua. Sebab, kata Ferdinand, hasil koordinasi di daerah menunjukkan sebanyak 92 persen kader ingin berkoalisi dengan Jokowi di Pilpres 2019.Kader Demokrat yang menyatakan mendukung Jokowi ialah Gubernur Papua Lukas Enembe. Lukas mengatakan siap mendukung dan memenangkan capres inkumben itu di provinsi Papua.Simak juga: Politikus Golkar Yakin Akar Rumput Demokrat Dukung JokowiFerdinand berujar, partai juga tak ingin kader di wilayah kesulitan menghadapi pemilihan legislatif 2019 lantaran harus mengikuti kebijakan partai. Namun, dia mengatakan Demokrat bakal mencari formula yang pas untuk menyikapi persoalan kader yang ingin mendukung Jokowi - Ma'ruf Amin."
172	Ma'ruf Amin dan Mahfud MD Pelukan di Nikahan Anak Ketua DPR - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Calon Wakil Presiden Ma'ruf Amin bertemu dengan Mahfud MD di resepsi pernikahan putra Ketua Dewan Perwakilan Rakyat Bambang Soesatyo, di Jakarta Convention Center Senayan, Jakarta Selatam, Senin, 10 September 2018.Baca: Mahfud MD Tegaskan Tak Jadi Tim Sukses Capres Mana punBerdasarkan pantauan Tempo di lokasi, keduanya bertemu saat Ma'ruf akan meninggalkan acara resepsi. Ma'ruf Amin yang baru kelar diwawancarai wartawan baru saja akan melangkah keluar gedung. Di waktu yang bersamaan, Mahfud MD datang dan memasuk area resespi.Keduanya sempat bertatapan. Tidak lama kemudian Ma'ruf Amin dan Mahfud MD berpelukan dan kemudian saling cium pipi. Dari pertemuan singkat tersebut keduanya tampak sumringah. Mahfud bahkan terlihat tersenyum usai terjadinya pelukan.Nama Ma'ruf Amin dan Mahfud MD tidak bisa dilepaskan dari momen ketika Calon Presiden inkumben Joko Widodo atau Jokowi mencari pendampingnya di Pilpres 2019.Beberapa jam sebelum Jokowi mengumumkan calon pendampingnya di Pilpres 2019, nama Mahfud MD sudah mencuat. Bahkan, mantan Ketua Mahkamah Konstitusi ini sudah mengurus tetek bengek syarat menjadi cawapres seperti surat bebas pailit.Baca juga: Ini yang Dimaksud Mahfud MD Menghindari Pemimpin Jahat BerkuasaBelakangan, Jokowi malah menunjuk Ma'ruf Amin sebagai calon wakil Presiden untuk Pilpres 2019. Dalam acara Indonesia Lawyer Club (ILC) yang disiarkan TV One, Mahfud MD pernah menyampaikan uneg-unegnya karena batal menjadi cawapres Jokowi."
173	Resepsi Pernikahan Anak Bambang Soesatyo Bertabur Tokoh Politik - nasional Tempo.co	"	 TEMPO.CO, Jakarta-Ketua Dewan Perwakilan Rakyat Bambang Soesatyo menggelar acara resepsi pernikahan putranya, Dimaz Raditya Nazar Soesatyo,   di Jakarta Convention Center, Senayan, Jakarta, Senin, 10 September 2018. Acara yang dimulai pada pukul 19.00 tersebut dihadiri banyak pejabat negara.Sebelumnya, pada Sabtu, 8 September 2018, Bambang Soesatyo atau yang akrab disapa Bamsoet, telah menggelar akad nikah di rumah dinas Jalan Widya Chandra III, Senayan, Jakarta Selatan. Dimaz menikah dengan putri mantan Sekretaris Daerah Karawang Iman Sumatri, yakni Riana Rizki.Baca: Tutup Sidang Tahunan, Ketua DPR Beri Pantun Pilpres 2019Berdasarkan pantauan Tempo di lokasi, para pejabat negara yang hadir diantaranya adalah Menteri Sekretaris Negara Pratikno, Menteri Hukum dan HAM Yasona Laoly, Menteri Kementerian Desa, Pembangunan Daerah Tertinggal, dan Transmigrasi, Eko Putro Sandjojo, Menteri Dalam Negerin Tjahjo Kumolo dan Menteri Perhubungan, Budi Karya Sumadi.Selain itu hadir pula mantan presiden Presiden Susilo Bambang Yudhoyono atau SBY bersama mantan ibu negara Ani Yudhoyono serta Edhie Baskoro Yudhoyono alias Ibas dan istrinya, Aliya Rajasa. Namun baik SBY maupun Ibas ketika tak memberikan sepatah kata pun ketika awak media meminta memberikan ucapan kepada mempelai. SBY hanya t melambaikan tangan kepada media.Simak: Krisis Turki Berimbas pada Rupiah, Bambang Soesatyo: Saya WaswasHadir pula calon wakil presiden 2019 KH Ma'ruf Amin. Kehadiran Ma'ruf menyita perhatian awak media. Ditemui usai menghadiri acara resepsi, kepada wartawan Ma'ruf turut mengucapkan selamat kepada kedua mempelai. ""Kepada kedua mempelai, saya ucapkam semoga hidup bahagia. Diberikan rezeki yang banyak dan diberikan anak yang saleh dan salehah,"" kata Ma'ruf.Menteri Dalam Negeri Tjahjo Kumolo juga ikut memberikan selamat. Kepada media, ia menyampaikan selamat dan bahagia kepada Ketua DPR, Bambang Soesatyo yang telah menikahkan putranya maupun kepada kedua mempelai. ""Semoga menjadi keluarga yang sakinah, mawardah dan warahmah kepada kedua mempelai,"" kata Tjahjo."
174	Bakal Caleg, Angel Lelga Dilarang Vicky Prasetyo Obral Janji - nasional Tempo.co	"	 TEMPO.CO, Semarang - Selebiriti Vicky Prasetyo melarang istrinya, Angel Lelga, mengobral janji saat kampanye jika lolos sebagai calon anggota legislatif.Baca juga: Anak Dikhitan, Vicky Prasetyo - Angel Lelga Siapkan Pesta Rakyat""Alhamdulillah, istri saya bakal calon sementara DPR RI di Jabar 7, meliputi Bekasi, Karawang dan Purwakarta dari Partai Perindo,"" katanya di Semarang, Rabu, 5 September 2018.Vicky berada di Semarang bersama sang istri untuk merampungkan syuting film ""Bisikan Arwah"" garapan sutradara Hanny Mustofa. Film tersebut mengambil lokasi di Kota Atlas.Bisikan Arwah menceritakan kisah hidup Vicky semasa masih ""playboy"" hingga bertemu dan dengan menikah dengan Angel. Film ini dikemas dengan perpaduan komedi, drama, dan horor.Pria kelahiran Bekasi, 18 April 1984 itu mengatakan sekarang masih menunggu daftar calon tetap (DCT) yang rencananya diumumkan pada 21 September 2018.""Sebelum ke sini, sempat sosialisasi di kecamatan-kecamatan di Karawang. Kebetulan, saya sendiri ketua tim pemenangan istri saya untuk Daerah Pemilihan Jabar 7,"" kata pemilik jargon ""kontroversi hati"" itu.Bahkan, Vicky yang mengarahkan Angel untuk ""bertarung"" di Dapil Jawa Barat 7 karena menjadi tempat kelahiran selebriti yang dikenal penuh kontroversi itu.""Di Bekasi ada 23 kecamatan, Karawang ada 30 kecamatan dan Purwakarta ada 17 kecamatan. Kami sudah memiliki peta tempat dan posko masing-masing di situ,"" katanya.Apalagi, Vicky pernah melamar sebagai bakal calon Wali Kota Bekasi pada 2017 sehingga masih menyisakan kekuatan massa pendukung sebagai modalnya memenangkan Angel.Selain itu, kata dia, dukungan suara untuk memenangkan Angel juga dihimpun dari komunitas fans keduanya, di luar kekuatan dari ranting kepartaian.Ditanya strategi pemenangan, Vicky secara tegas melarang Angel untuk mengobral janji pada saat berkampanye. Dia meminta Angel lebih membuktikan dengan kerja nyata.""Yang pasti sih, saya larang istri saya bervisi misi apapun. 'Kamu buktikan dengan praktik kerja'. Jadi, sifatnya lebih turun langsung ke masyarakat,"" katanya.Sebab, kata dia, setelah terpilih nanti wakil rakyat harus memahami kultur masyarakat yang diwakilinya sehingga harus turun langsung ke masyarakat.""Saat memimpin nanti kan harus ketemu masyarakat. Harus paham kultur masyarakat. Karawang seperti ini, Purwakarta seperti ini, Bekasi begini. Karena aku juga lahir di situ,"" kata Vicky Prasetyo.ANTARA"
175	Polisi Menjamin Keamanan Ustad Abdul Somad Ceramah di Pangkep - nasional Tempo.co	"	 TEMPO.CO, Makassar-Ustad Abdul Somad dijadwalkan mengisi ceramah pada tabligh akbar di Lapangan Alun-alun Citra Mas, Pangkep, Sulawesi Selatan, Kamis, 6 September 2018. Kedatangan pendakwah yang tengah naik daun itu atas undangan Pemerintah Kabupaten Pangkep.Kepala Kepolisian Resor Pangkep Ajun Komisaris Besar Tulus Sinaga mengatakan telah menyiapkan pengamanan menyambut kedatangan Abdul Somad. “Kami menurunkan 500 personel gabungan dari TNI dan Polri,” kata Tulus, Rabu, 5 September 2018.Baca: PKB Mendukung Ustad Abdul Somad Melanjutkan DakwahnyaIa menjamin kedatangan Somad tak mendapat penolakan dari masyarakat. Sebab, kata dia, masyarakat di Pangkep dipastikan antusias mendengar ceramah Somad. “Pengamanan biasa aja kok, enggak ada riak-riak kayak di Jawa,” tuturnya.Sebelumnya Abdul Somad mengaku mendapat intimidasi dan ancaman saat ingin menyampaikan tausyiah di beberapa daerah, seperti Jepara, Kudus, Grobogan, dan Semarang. Ia pun membatalkan pengajian di Solo, Boyolali, Jombang, Kediri dan Malang.Pemerintah Kabupaten Pangkep menghadirkan Ustad Abdul Somad dalam tabligh akbar menjelang peringatan tahun baru Islam 1 Muharram yang jatuh pada 11 September 2018.Simak: Mengaku Diintimidasi, Ustad Abdul Somad Batalkan Janji Tausiyah"
176	Ketua Partai Kumpul Bicarakan PAW Anggota DPRD Kota Malang - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Pelaksana Tugas (Plt) Wali Kota Malang Sutiaji mengumpulkan para pimpinan partai di Balai Kota Malang. Ia mendesak partai bersama-sama mengajukan mekanisme pergantian antar waktu (PAW) anggota DPRD Kota Malang yang ditahan Komisi Pemberantasan Korupsi (KPK) karena terlibat dugaan korupsi.Baca juga: Daftar 22 Anggota DPRD Malang Tersangka Suap KPKRapat dilangsungkan di Balai Kota Malang malam ini pukul 19.00 WIB, Rabu 5 September 2018. Sekretaris DPRD Kota Malang Bambang Suharijadi mengatakan keputusan itu diambil setelah berkoordinasi dengan Gubenur Jawa Timur Soekarwo.""Saya diminta menyiapkan rapat paripurna pelantikan anggota dewan hasil PAW, Senin depan,"" katanya.Korupsi berjamaah terjadi di DPRD Kota Malang. Dari total 45 anggota dewan, 41 ditetapkan tersangka, terdakwa dan terpidana. Tersisa lima anggota dewan, terdiri dari dua anggota dewan hasil PAW dan tiga lainnya anggota periode 2014-2019. Ketiganya berstatus sebagai saksi dalam kasus itu.Menurut Sutiaji, pergantian antar waktu, merupakan kewenangan partai. Sehingga bola panas, kata dia, kini ada di tangan partai. ""Tak bisa memaksa, semua diserahkan ke pimpinan partai, "" ujarnya.Menurut Sutiaji, hal yang bisa dilakukan adalah dengan prosedur tetap, tapi lembaga bekerja cepat. Adapun prosedurnya adalah, setelah partai mengajukan berkas ke sekretariat dewan, KPU bakal meneliti berkas bersama-sama dalam sehari, sehingga bisa langsung diajukan ke Gubernur Jawa Timur. ""Gubernur segera menyiapkan Surat Keputusan,"" ujarnya.Baca juga: KPK Tetapkan 22 Anggota DPRD Malang Jadi TersangkaIa berharap partai bersama-sama melakukan PAW anggota DPRD Kota Malang. Menurut Sutiaji, saat ini Sekretaris Dewan telah menerima berkas pengajuan PAW dari PDIP sebanyak 4 orang, dan PAN satu orang. Sedangkan PKB sedang dalam proses untuk 4 anggota dewan.Menurut Sutiaji, sesuai jumlah anggota DPRD Kota Malang yaitu 45 orang, maka kuorum minimal 30 orang dalam persidangan. ""Sehingga diharapkan 30 orang telah diganti antar waktu,"" kata dia."
177	Gubernur Sulsel Nurdin Abdullah Dukung Jokowi di Pilpres 2019 - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Gubernur Sulawesi Selatan Nurdin Abdullah mengatakan akan mendukung calon presiden Joko Widodo atau Jokowi di pemilihan presiden 2019. Menurut Nurdin, masa kepemimpinan Jokowi perlu dilanjutkan.Baca: Viktor Laiskodat Yakin Jokowi Menang di NTT Tanpa Susah Payah""Tentu waktu tidak cukup lima tahun, kami bisa rasakan bagaimana seorang leader yang memiliki kepedulian terhadap daerah,"" kata Nurdin usai dilantik sebagai gubernur di Istana Negara, Jakarta, Rabu, 5 September 2018.Nurdin mengungkapkan, dirinya sudah cukup lama mengenal sosok Jokowi sejak dirinya menjabat sebagai Bupati Bantaeng. Sehingga, ia merasa sudah menjadi satu tim bersama Jokowi.""Beliau wali kota, saya Bupati Bantaeng. Beliau masuk gubernur, saya masih Bupati Bantaeng. Kemudian beliau jadi presiden, saya masih Bupati Bantaeng. Saya tahu langkah-langkah beliau, kami sudah satu tim,"" ujarnya.Menurut Nurdin, kemajuan Indonesia memang masih dalam proses. Namun, ia meyakini akan ada masanya Indonesia menjadi negara kuat. Karena itu, ia menilai Jokowi tidak cukup jika hanya menjabat selama lima tahun. ""Kami berikan kesempatan lima tahun lagi supaya sempurna kerjaannya,"" kata dia.Baca: Sah Jadi Gubernur, Edy Rahmayadi Belum Tentu Dukung PrabowoSelain Nurdin, sejumlah kepala daerah juga telah menyatakan dukungan kepada Jokowi di pilpres 2019. Mereka di antaranya Gubernur Papua Lukas Enembe, Gubernur Jawa Barat Ridwan Kamil, dan Gubernur Jawa Tengah Ganjar Pranowo.Gubernur Papua Lukas Enembe mengatakan hanya Jokowi presiden yang memahami permasalahan di Papua. Ketua Dewan Pimpinan Daerah Partai Demokrat Papua itu pun memastikan tiga juta suara rakyat Papua akan masuk ke kantong Jokowi."
178	Tim Prabowo - Sandiaga Ajak Inkumben Ikut Teliti DPT Ganda - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Empat Sekretaris Jenderal partai politik koalisi Prabowo Subianto - Sandiaga Uno, menawarkan kubu inkumben untuk bekerja sama menyelidiki data pemilih ganda dalam Daftar Pemilih Tetap atau DPT ganda. Menurut mereka hal ini bukan hanya untuk kepentingan pemilihan presiden tetapi juga pemilu, maka perlu keterlibatan banyak parpol untuk ikut serta.Baca juga: KPU Umumkan DPT Pemilu 2019 Sebanyak 185 Juta“Daftar pemilih ganda ini bukan hanya masalah parpol Prabowo - Sandi, tapi semua parpol,” kata Sekjen Partai Amanat Nasional, Eddy Soeparno di kantor KPU, Rabu 5 September 2018.Ia berharap masalah DPT ganda ini menjadi perhatian serius untuk seluruh partai, bukan hanya dari kubu mereka saja. “Kami berharap yang berdiri di sini bisa lebih banyak, parpol-parpol lain yang ikut serta,” ujar Eddy.Sekjen Gerindra Ahmad Muzani, menyampaikan mereka menawarkan diri untuk menyampaikan data temuannya yaitu DPT ganda sebanyak 25 juta. Data ini ia harapkan dapat digunakan sebagai acuan bagi KPU dalam melakukan verifikasi DPT.Menurut Muzani data ini didapatkan dari validasi yang dilakukan koalisinya pada data Daftar Pemilih Sementara (DPS) yang mereka terima dari KPU. Sebanyak 25 juta data yang ditemukan ini dilakukan dengan metode mencocokkan NIK, nama lengkap, serta tempat dan tanggal lahir.Baca juga: Koalisi Prabowo Diminta Buktikan Temuan 25 Juta Pemilih GandaTemuan mereka ini berbeda dengan milik Bawaslu yang hanya menemukan DPT ganda sebanyak 131.363 saja. Menurut Muzani hal ini karena perbedaan sampel yang keduanya gunakan.“Bawaslu melakukan sampling di 75 Kabupaten/ Kota, sedangkan kami (koalisi parpol) lakukan di seluruh Kabupaten/ Kota dari 137 juta DPS,” kata Muzani."
179	Surat Viral, Kemenpora Disebut Ingin Mempermalukan Roy Suryo - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Pengacara Roy Suryo, Tigor Simatupang, mengatakan Kementerian Pemuda dan Olahraga (Kemenpora) tidak memiliki itikad baik terhadap kliennya. Ia berujar surat Kemenpora bernomor 513/SET.BIII/V/2018 yang berisi soal permintaan pengembalian barang milik negara belum sampai ke penerima, yaitu Roy Suryo, namun sudah tersebar di dunia maya.Baca: Pengacara Jelaskan Muasal Barang Kemenpora di Rumah Roy Suryo""Surat belum nyampe ke orangnya, kok, bisa kesebar di medsos? Itu itikad enggak baik dari Kemenpora, kan?"" kata Tigor kepada Tempo, Rabu, 5 September 2018.Tigor menuturkan tersebarnya surat Kemenpora di dunia maya perlu diproses lebih lanjut. Tersebarnya surat itu, kata Tigor, membuat Roy merasa dipermalukan. ""Sampai KPK ikut ngomong, pak SBY (Susilo Bambang Yudhoyono) juga ikut ngomong, kan? Apa enggak mempermalukan?"" ujarnya.Selain itu, Tigor mengatakan semua barang-barang milik negara yang didapat ketika Roy masih menjabat sebagai Menteri Pemuda dan Olahraga (Menpora) telah dikembalikan pada 2014. ""Terus sekarang diributin itu apa maksudnya, kan gitu? Ada motif apa? Kami kan jadi bertanya-tanya,"" tuturnya.Sebelumnya, Kemenpora melalui surat bernomor 513/SET.BIII/V/2018 yang dibuat pada 1 Mei 2018 meminta Roy Suryo untuk mengembalikan barang milik negara sebanyak 3.226 unit. Tak ada penjelasan rinci mengenai barang-barang apa saja yang masih dibawa Roy Suryo dalam surat tersebut.Baca: Demokrat Minta Roy Suryo Jelaskan Aset Kemenpora ke MasyarakatSecara terpisah, Sekretaris Kemenpora Gatot S Dewa Broto mengatakan suratnya kepada Roy tidak bertujuan untuk menjatuhkan martabat dan nama baik yang bersangkutan.""Yang jelas surat itu asli dari saya, tapi saya kan tidak yang memunculkan ke ranah publik, dan saya tidak ada tujuan itu,"" kata Gatot saat dihubungi Tempo, Rabu 5 September 2018."
180	Tambah Penindakan Perkara, KPK Ajukan Tambahan Rp 50 Miliar - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Komisi Pemberantasan Korupsi atau KPK akan menaikkan jumlah penanganan tindak pidana korupsi pada 2019 menjadi 200 penanganan perkara. Sebelumnya, lembaga antirasuah tersebut hanya merencanakan 100 kasus dengan menyesuaikan anggaran KPK.Baca: Banyak Koruptor Masih PNS, KPK Duga Akibat Kesalahan Jaksa""Tahun depan kami ingin ada peningkatan jumlah kasus yang ditangani, yaitu 200 perkara,"" ujar Wakil Ketua KPK Saut Situmorang saat ditemui seusai rapat dengan Komisi Hukum DPR, di komplek Senayan DPR, Rabu, 5 September 2018.Saut mengatakan peningkatan tersebut adalah salah satu upaya untuk mengefektifkan upaya penindakan dan pencegahan. Peningkatan tersebut mencakup penyelidikan, penyidikan, penuntutan, dan eksekusi.Saut mengatakan, peningkatan dua kali lipat tersebut merupakan pengembangan perkara di seluruh Indonesia.Baca: Jika Memang Ada, KPK Minta Roy Suryo Kembalikan Barang KemenporaHal ini juga berdampak pada anggaran KPK yang meningkat pada 2019. Saut menyebutkan untuk tahun 2019, penambahan anggaran KPK naik Rp 432 miliar dari pagu anggaran KPK Rp 813 miliar, menjadi Rp 1,2 triliun.Sedangkan untuk peningkatan jumlah perkara, kata Saut, KPK mengajukan anggaran Rp 50 miliar dalam anggaran non operasional. ""Untuk peningkatan jumlah perkara Rp 50 miliar,"" ujarnya."
181	PKB Mendukung Ustad Abdul Somad Melanjutkan Dakwahnya - nasional Tempo.co	"	 TEMPO.CO, Jakarta-Sekretaris Jenderal Partai Kebangkitan Bangsa (PKB) Abdul Kadir Karding mendorong Ustad Abdul Somad atau UAS  untuk terus berdakwah kendati mendapat intimidasi dan ancaman. ""UAS teruslah berdakwah dan tak perlu takut. Kita di belakang antum,"" ujar Karding di Posko Cemara pada Rabu, 5 September 2018.Menurut Karding tidak boleh ada yang melarang orang berdakwah, kecuali matreri dakwah itu bertentangan dengan Pancasila dan Negara Kesatuan Republik Indonesia. ""Saya termasuk orang yang sering memperhatikan ceramah UAS, dia bagus-bagus saja,"" ujar Karding.Baca: Gubernur Ganjar Pranowo Bakal Undang Ustad Abdul SomadKarding menyarankan pendakwah kondang itu melapor ke polisi kalau benar ada persekusi atau pengadangan. ""Ada mungkin kekhawatiran, karena banyak diarahkan UAS, diarahkan bahwa Ustad Somad dilarang oleh tim Jokowi, kan kacau juga itu. Padahal tidak ada, kita mendukung penuh dakwah keagamaan,"" ujar dia. Sekretaris Jenderal Partai Persatuan Pembangunan (PPP) Arsul Sani juga berpendapat senada, bahwa dakwah Abdul Somad tak boleh dikekang. ""Ustad Abdul Somad kan tidak sama sekali membawa ujaran kebencian, tidak mengarah pada makar. Tidak ada konten-konten seperti, katakanlah HTI dan segala macam,"" katanya Selasa kemarin.Sebelumnya Ustad Abdul Somad mengunggah keterangan tertulis di akun media sosial yang berisi bahwa ia membatalkan acara dakwahnya di beberapa kota di Pulau Jawa. Somad menyebut kata ancaman dan intimidasi terkait rencana kedatangannya itu.Simak: Kabareskrim Persilakan Ustad Abdul Somad Melapor Jika Diancam"
